name,address,account,description,interest
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars (millions)
2013,Level 1,KK,Financial and Insurance Services,Dollars
2013,Level 1,KK,Financial and Insurance Services,Dollars
2013,Level 1,KK,Financial and Insurance Services,Percentage
2013,Level 1,KK,Financial and Insurance Services,Percentage
2013,Level 1,KK,Financial and Insurance Services,Percentage
2013,Level 1,KK,Financial and Insurance Services,Percentage
2013,Level 1,KK,Financial and Insurance Services,Percentage
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars (millions)
2013,Level 3,KK11,Finance,Dollars
2013,Level 3,KK11,Finance,Dollars
2013,Level 3,KK11,Finance,Percentage
2013,Level 3,KK11,Finance,Percentage
2013,Level 3,KK11,Finance,Percentage
2013,Level 3,KK11,Finance,Percentage
2013,Level 3,KK11,Finance,Percentage
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars (millions)
2013,Level 4,KK111,Banking and Financing,Dollars
2013,Level 4,KK111,Banking and Financing,Dollars
2013,Level 4,KK111,Banking and Financing,Percentage
2013,Level 4,KK111,Banking and Financing,Percentage
2013,Level 4,KK111,Banking and Financing,Percentage
2013,Level 4,KK111,Banking and Financing,Percentage
2013,Level 4,KK111,Banking and Financing,Percentage
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars (millions)
2013,Level 4,KK112,Financial Asset Investing,Dollars
2013,Level 4,KK112,Financial Asset Investing,Dollars
2013,Level 4,KK112,Financial Asset Investing,Percentage
2013,Level 4,KK112,Financial Asset Investing,Percentage
2013,Level 4,KK112,Financial Asset Investing,Percentage
2013,Level 4,KK112,Financial Asset Investing,Percentage
2013,Level 4,KK112,Financial Asset Investing,Percentage
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars (millions)
2013,Level 3,KK12,Insurance,Dollars
2013,Level 3,KK12,Insurance,Dollars
2013,Level 3,KK12,Insurance,Percentage
2013,Level 3,KK12,Insurance,Percentage
2013,Level 3,KK12,Insurance,Percentage
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars (millions)
2013,Level 4,KK121,Life Insurance,Dollars
2013,Level 4,KK121,Life Insurance,Dollars
2013,Level 4,KK121,Life Insurance,Percentage
2013,Level 4,KK121,Life Insurance,Percentage
2013,Level 4,KK121,Life Insurance,Percentage
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars (millions)
2013,Level 4,KK122,Health and General Insurance,Dollars
2013,Level 4,KK122,Health and General Insurance,Dollars
2013,Level 4,KK122,Health and General Insurance,Percentage
2013,Level 4,KK122,Health and General Insurance,Percentage
2013,Level 4,KK122,Health and General Insurance,Percentage
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Percentage
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Percentage
2013,Level 3,KK13,Auxiliary Finance and Insurance Services,Percentage
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions)
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Percentage
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Percentage
2013,Level 4,KK131,Auxiliary Finance and Insurance Services,Percentage
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions)
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage
2013,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Dollars
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Percentage
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Percentage
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Percentage
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Percentage
2013,Level 3,LL11,Rental and Hiring Services (except Real Estate),Percentage
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions)
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Percentage
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Percentage
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Percentage
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Percentage
2013,Level 4,LL111,Rental and Hiring Services (except Real Estate),Percentage
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions)
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars
2013,Level 4,LL112,Non-Financial Asset Leasing,Dollars
2013,Level 4,LL112,Non-Financial Asset Leasing,Percentage
2013,Level 4,LL112,Non-Financial Asset Leasing,Percentage
2013,Level 4,LL112,Non-Financial Asset Leasing,Percentage
2013,Level 4,LL112,Non-Financial Asset Leasing,Percentage
2013,Level 4,LL112,Non-Financial Asset Leasing,Percentage
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions)
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars
2013,Level 3,LL12,Property Operators and Real Estate Services,Dollars
2013,Level 3,LL12,Property Operators and Real Estate Services,Percentage
2013,Level 3,LL12,Property Operators and Real Estate Services,Percentage
2013,Level 3,LL12,Property Operators and Real Estate Services,Percentage
2013,Level 3,LL12,Property Operators and Real Estate Services,Percentage
2013,Level 3,LL12,Property Operators and Real Estate Services,Percentage
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
2013,Level 4,LL122,Non-Residential Property Operation,Dollars (millions)
